session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover,long_pnl,short_pnl,cost_drag
2023-09-18,-0.0007393756747031862,0.0,3.54888041506054e-05,-0.0007748644788537917,0.2878934830141936,3.9849348171979316e-05,0.0,-0.0004556356973880069,-0.00028373997731517955,3.54888041506054e-05
2023-09-19,0.00015771609585268573,0.0,1.1862114008350223e-05,0.0001458539818443355,0.2879447054182233,-0.0007000687849654254,0.0,-0.00030686334913140385,0.00046457944498408925,1.1862114008350223e-05
2023-09-20,8.965082436483246e-05,8.773317879095158e-05,1.3057052738791862e-05,-1.113940716491098e-05,0.31772161664393533,0.0,0.25000000999999916,-0.0005912886783175535,0.0006809395026823861,0.00010079023152974343
2023-09-21,-0.00036314185092408086,0.0,1.3001229934428288e-05,-0.00037614308085850913,0.3164529135607881,8.965182303299034e-05,0.0,-0.0028722884361883946,0.0025091465852643143,1.3001229934428288e-05
2023-09-22,0.00038142742323109225,0.0,1.2799813269439767e-05,0.0003686276099616525,0.3111885299517192,-0.00027359293798168496,0.0,-0.00034510182773204957,0.0007265292509631417,1.2799813269439767e-05
2023-09-25,-0.00039995493895555773,8.773745839443785e-05,3.9849296658877535e-05,-0.0005275416940088731,0.32322207289978444,1.5612511283791264e-17,0.25000000999999983,0.00020089710949016174,-0.0006008520484457197,0.0001275867550533154
2023-09-26,0.00028385775938413537,0.0,1.3339521139744091e-05,0.00027051823824439126,0.3241948483572117,-0.0004001660432278748,0.0,-0.0018969387143908914,0.0021807964737750275,1.3339521139744091e-05
2023-09-27,8.128392152372438e-05,0.0,1.3156718461655038e-05,6.812720306206935e-05,0.3200305390714318,-0.00011627682884085382,0.0,0.00031055287359730714,-0.00022926895207358281,1.3156718461655038e-05
2023-09-28,0.0003401084547316023,8.774143637613912e-05,1.3033592545008759e-05,0.0002393334258104544,0.31715075192854647,-6.245004513516506e-17,0.2500000099999995,0.001275876398884811,-0.0009357679441532099,0.00010077502892114788
2023-09-29,0.001113396227562187,0.0,1.3107367947500547e-05,0.0011002888596146863,0.31928598046406675,0.00034002707488684294,0.0,-0.00015531886547144632,0.0012687150930336332,1.3107367947500547e-05
2023-10-02,-0.0004999269969419033,0.0,3.896639569286519e-05,-0.0005388933926347685,0.3175125909389641,0.0014518258746130872,0.0,-0.0013910726974409528,0.0008911457004990496,3.896639569286519e-05
2023-10-03,0.00031688828693438205,8.771497545359636e-05,1.4267127418732887e-05,0.0002149061840620528,0.34716676718916684,-4.85722573273506e-17,0.25000000999999983,-0.0019041634097631216,0.002221051696697504,0.00010198210287232925
2023-10-04,-0.0008428188020023154,0.0,1.4081549012519816e-05,-0.0008569003510148352,0.34296784617162956,0.0003168202003140594,0.0,0.0005180910419783327,-0.0013609098439806475,1.4081549012519816e-05
2023-10-05,5.5426719758490785e-06,0.0,1.4205577380378277e-05,-8.662905404529198e-06,0.34514259987256957,-0.000526449716635239,0.0,-0.00057031478836986,0.0005758574603457094,1.4205577380378277e-05
2023-10-06,-0.00010498777231952214,8.773159145250475e-05,1.384418837711379e-05,-0.00020656355214914067,0.33687525050976896,3.122502256758253e-17,0.2500000099999998,0.0016860951032233865,-0.0017910828755429082,0.00010157577982961854
2023-10-09,-7.599892555236647e-05,0.0,4.1982874136373954e-05,-0.00011798179968874042,0.3404227474204748,-0.00010500946344727674,0.0,0.0007027945800089182,-0.0007787935055612841,4.1982874136373954e-05
2023-10-10,0.001248578922407392,0.0,1.405996062336384e-05,0.001234518961784028,0.3419446787546384,-0.0001810297472150113,0.0,0.0019696630909688535,-0.0007210841685614618,1.405996062336384e-05
2023-10-11,-0.00013987530741956417,8.772627220330877e-05,1.1285049311181689e-05,-0.00023888662893405463,0.27460286657208755,-2.636779683484747e-16,0.2500000099999998,0.00013488875456092514,-0.0002747640619804893,9.901132151449046e-05
2023-10-12,-0.0006350543459095805,0.0,1.1310334546433642e-05,-0.0006463646804560142,0.2750782319001407,-0.0001399087297446304,0.0,-0.001649900173793325,0.0010148458278837445,1.1310334546433642e-05
2023-10-13,0.00010426747790135267,0.0,1.1234183940292935e-05,9.303329396105973e-05,0.27258967823873403,-0.0007754643083941193,0.0,3.997303817890584e-05,6.429443972244679e-05,1.1234183940292935e-05
2023-10-16,0.0005103637139956167,8.773773099270772e-05,3.520340435080254e-05,0.0003874225786521064,0.28553872417873183,1.4051260155412137e-16,0.25000000999999966,0.002033741120333262,-0.0015233774063376435,0.00012294113534351027
2023-10-17,-0.0001123256854138812,0.0,1.1855084291498595e-05,-0.0001241807697053798,0.2889838838239427,0.0005101660641436499,0.0,0.0004977934559336598,-0.0006101191413475414,1.1855084291498595e-05
2023-10-18,-0.001074497824890069,0.0,1.1906709654609053e-05,-0.001086404534544678,0.2901278247178103,0.0003978897889900185,0.0,-0.002877205002188746,0.0018027071772986783,1.1906709654609053e-05
2023-10-19,0.0006736626386004579,8.774311725604784e-05,1.4479745343429896e-05,0.0005714397760009802,0.35234047002346114,2.5912431922403556e-16,0.2500000099999997,-0.0011505481228002545,0.001824210761400712,0.00010222286259947774
2023-10-20,0.0003188713066870798,0.0,1.4321626265450767e-05,0.000304549680421629,0.3491661836934632,0.0006732779008278801,0.0,-0.001739877937384963,0.002058749244072043,1.4321626265450767e-05
2023-10-23,-0.000476670492851318,0.0,4.2444315593694355e-05,-0.0005191148084450124,0.34526240695630606,0.0009918471407852033,0.0,-0.0009666120202530298,0.0004899415274017116,4.2444315593694355e-05
2023-10-24,0.0002155567788872482,8.772746071309648e-05,1.4824808155169903e-05,0.00011300451001898182,0.36073699844246765,-1.1882855810441129e-16,0.2500000099999997,0.0012014378037111407,-0.0009858810248238932,0.00010255226886826639
2023-10-25,0.00040617399556936665,0.0,1.490415523551908e-05,0.00039126984033384756,0.3628833098203823,0.00021553242275129496,0.0,-0.002270143107387052,0.002676317102956417,1.490415523551908e-05
2023-10-26,0.001579752178616344,0.0,1.4678440735619959e-05,0.001565073737880724,0.3577968544919098,0.0006214632584907401,0.0,-8.568670832082966e-05,0.0016654388869371736,1.4678440735619959e-05
2023-10-27,-0.0006603256461673956,8.773585008912298e-05,1.2703036354208084e-05,-0.0007607645326107267,0.3091072179523969,1.717376241217039e-16,0.25000000999999933,-0.001752587359817339,0.0010922617136499416,0.00010043888644333107
2023-10-30,0.00011377634470981926,0.0,3.786859333923112e-05,7.590775137058815e-05,0.30649553981502425,-0.0006608283809616047,0.0,0.0012347962157314935,-0.0011210198710216754,3.786859333923112e-05
2023-10-31,-1.824608295929468e-05,0.0,1.2714037971913119e-05,-3.09601209312078e-05,0.3088279134693055,-0.0005470105139136986,0.0,0.001435236466694863,-0.001453482549654156,1.2714037971913119e-05
2023-11-01,-0.00029563700983190847,8.775409712832996e-05,1.2984247537828676e-05,-0.0003963753544980671,0.31595002342049827,4.822531263215524e-16,0.25000000999999994,0.0010649426180510892,-0.0013605796278829978,0.00010073834466615863
2023-11-02,-2.750934986888386e-05,0.0,1.3101269020546798e-05,-4.061061888943066e-05,0.3185017919271158,-0.00029575423952295926,0.0,0.003412908785636792,-0.003440418135505676,1.3101269020546798e-05
2023-11-03,0.0003214242895194147,0.0,1.3384586670224288e-05,0.0003080397028491904,0.3253683322575982,-0.0003232767178594255,0.0,0.002314487388712973,-0.001993063099193559,1.3384586670224288e-05
2023-11-06,0.0009313939030996536,8.776256176433041e-05,4.0901758167132476e-05,0.0008027295831681908,0.33175870513340744,-4.0939474033052647e-16,0.25000001,0.00015389474909204042,0.0007774991540076134,0.0001286643199314629
2023-11-07,-0.00010787868606288784,0.0,1.3559131033386182e-05,-0.00012143781709627402,0.3308695019910755,0.0009306468453450043,0.0,0.00022221226615444186,-0.00033009095221732973,1.3559131033386182e-05
2023-11-08,0.0006570355893499295,0.0,1.358791188294009e-05,0.0006434476774669894,0.3314620572381285,0.0008228680865863119,0.0,0.00030919583020452807,0.0003478397591454012,1.358791188294009e-05
2023-11-09,-0.0003094076308473014,8.775430958525362e-05,1.2433698302254265e-05,-0.00040959563873480925,0.3025533253548535,-2.3418766925686896e-16,0.25000000999999983,-0.0013370336877440206,0.00102762605689672,0.00010018800788750789
2023-11-10,0.00012927773826610956,0.0,1.2354296152442593e-05,0.00011692344211366697,0.3003116719613093,-0.00030953441479387653,0.0,0.002061826996846108,-0.0019325492585799983,1.2354296152442593e-05
2023-11-13,-0.0003844390010091696,0.0,3.753501872900449e-05,-0.00042197401973817413,0.3042704718658313,-0.0001802356027606946,0.0,-0.00016260518281272228,-0.00022183381819644742,3.753501872900449e-05
2023-11-14,0.0004901104902590552,8.775179605114539e-05,1.3769209117983717e-05,0.0003885894850899261,0.33505075520427047,5.551115123125783e-17,0.25000000999999994,0.004506537481565848,-0.004016426991306794,0.00010152100516912911
2023-11-15,0.0013758626135469275,0.0,1.409384968314913e-05,0.0013617687638637784,0.34344026240241704,0.0004899201124548697,0.0,0.0013984875523123344,-2.262493876540686e-05,1.409384968314913e-05
2023-11-16,-0.0013416100489269667,0.0,1.407654027430842e-05,-0.001355686589201275,0.34439239209143235,0.0018632454165940643,0.0,-0.0008284320560710114,-0.0005131779928559556,1.407654027430842e-05
2023-11-17,0.0011724763497284903,8.775307356898081e-05,1.4843692148401446e-05,0.001069879584011108,0.36119650894443506,-1.5785983631388945e-16,0.25000000999999955,0.0013615592321823415,-0.0001890828824538517,0.00010259676571738226
2023-11-20,-0.00018935407109534842,0.0,4.453005782196126e-05,-0.00023388412891730967,0.3623594700599809,0.0011712232818507657,0.0,0.000926685453143083,-0.001116039524238432,4.453005782196126e-05
2023-11-21,-0.000792990710359497,0.0,1.4938575779068573e-05,-0.0008079292861385655,0.3644874428654383,0.0009820989081030483,0.0,-0.0006341270016848838,-0.00015886370867461365,1.4938575779068573e-05
2023-11-22,0.00020797748766856913,8.775582218947955e-05,1.5369372437925618e-05,0.00010485229304116397,0.37398806265619056,5.577135975265435e-16,0.2500000099999995,0.0009582031394027387,-0.0007502256517341697,0.00010312519462740516
2023-11-24,0.00044633442701271143,0.0,3.085883402101218e-05,0.00041547559299169926,0.37565710293868715,0.00020795568303891027,0.0,0.0007448186469162339,-0.00029848421990352243,3.085883402101218e-05
2023-11-27,-0.0006094338488512841,0.0,4.6342595662847814e-05,-0.0006557764445141319,0.3765439609800313,0.0006540183813767923,0.0,-0.0008237071561430897,0.00021427330729180527,4.6342595662847814e-05
2023-11-28,0.0005841365164478325,8.776177863270253e-05,1.5584766472082867e-05,0.00048078997134304703,0.3792293174873499,1.0234868508263162e-16,0.2500000099999995,0.0002851616035998596,0.0002989749128479728,0.0001033465451047854
2023-11-29,-0.00026492161534923597,0.0,1.555271560188628e-05,-0.00028047433095112226,0.3790332687836653,0.0005838558044324559,0.0,0.0006442246766487821,-0.0009091462919980178,1.555271560188628e-05
2023-11-30,-0.00018268517603454548,0.0,1.5631824280109747e-05,-0.00019831700031465522,0.3806934144830367,0.0003190236670327917,0.0,0.0013469210513777016,-0.0015296062274122463,1.5631824280109747e-05
2023-12-01,0.00029890168874067155,8.775294353304157e-05,1.539813428316282e-05,0.00019575061092446717,0.37468793422363017,1.5681900222830336e-15,0.25000000999999916,0.002422708957607169,-0.002123807268866496,0.00010315107781620438
2023-12-04,-0.0003395821341281236,0.0,4.670893805098135e-05,-0.00038629107217910496,0.3791602296035207,0.0002988431900052251,0.0,-0.0005880739034918896,0.00024849176936376604,4.670893805098135e-05
2023-12-05,-0.0010966931672321833,0.0,1.5555230882765884e-05,-0.0011122483981149491,0.3784698634600085,-4.075468729474417e-05,0.0,-0.0019052814681904688,0.0008085883009582854,1.5555230882765884e-05
2023-12-06,0.0004029301645850914,8.774204478923017e-05,1.560131455318445e-05,0.00029958680524267675,0.3796319874608218,1.734723475976807e-16,0.2500000099999993,0.0004267488915729875,-2.3818726987896275e-05,0.00010334335934241462
2023-12-07,0.00018521637620360574,0.0,1.5598599122295187e-05,0.00016961777708131054,0.3799687214640271,0.00040280948817758566,0.0,0.0014350357161880634,-0.0012498193399844584,1.5598599122295187e-05
2023-12-08,-8.866473366457407e-05,0.0,1.5698661227533615e-05,-0.00010436339489210768,0.38258868267830726,0.000587926141655943,0.0,0.0008767499979719735,-0.0009654147316365472,1.5698661227533615e-05
2023-12-11,0.00150862105664576,8.775000170726693e-05,4.5452677442005614e-05,0.0013754183774964876,0.368671717029601,-1.1015494072452725e-16,0.25000000999999955,0.0024672638492635964,-0.0009586427926178363,0.00013320267914927254
2023-12-12,-0.0005348802336575734,0.0,1.5208766621855138e-05,-0.0005500890002794285,0.3715865367200474,0.0015065489215723158,0.0,0.00040891609407724654,-0.00094379632773482,1.5208766621855138e-05
2023-12-13,0.0012096830663975017,0.0,1.529475239782089e-05,0.0011943883139996809,0.3731445118333336,0.0009722034863586179,0.0,0.003793134452655688,-0.002583451386258185,1.529475239782089e-05
2023-12-14,-0.00021057376164455876,8.774932918304378e-05,1.2862622219920388e-05,-0.00031118571304752295,0.3129904740180626,-1.7520707107365752e-16,0.25000000999999905,0.0012981143593984144,-0.001508688121042974,0.00010061195140296417
2023-12-15,-0.0001670904959964459,0.0,1.2990666493109405e-05,-0.0001800811624895553,0.315895578689407,-0.00021063930958848537,0.0,-0.0005408221001949182,0.0003737316041984725,1.2990666493109405e-05
2023-12-18,1.050595904289738e-06,0.0,3.888684927005481e-05,-3.783625336576507e-05,0.31503775735058537,-0.0003777978398591224,0.0,0.00019933519742309963,-0.0001982846015188098,3.888684927005481e-05
2023-12-19,0.0004071718174435523,8.774427382516234e-05,1.3654000007143557e-05,0.00030577354361124636,0.3322473335071601,2.393918396847994e-16,0.25000000999999966,0.0014105693615343495,-0.0010033975440907966,0.00010139827383230589
2023-12-20,-0.0003749653200653943,0.0,1.3732272072671226e-05,-0.00038869759213806555,0.3345590011214654,0.00040704735313221684,0.0,-0.003003842317783004,0.0026288769977176087,1.3732272072671226e-05
2023-12-21,0.0003431399676096359,0.0,1.3521455747958473e-05,0.00032961851186167745,0.32905418437511436,3.209450812484242e-05,0.0,0.0021195174595845276,-0.0017763774919748916,1.3521455747958473e-05
2023-12-22,-0.0001701697434293789,8.776681278153974e-05,1.2744644553885099e-05,-0.00027068120076480375,0.3101196841445374,9.584347204771859e-17,0.2500000099999996,0.0003163102957975906,-0.0004864800392269697,0.00010051145733542485
2023-12-26,0.00027632841814379905,0.0,5.115236284156982e-05,0.0002251760553022292,0.3110066581352319,-0.00017021581765119375,0.0,0.0008776796468323647,-0.0006013512286885657,5.115236284156982e-05
2023-12-27,-0.00019853714212614772,0.0,1.2834626788146382e-05,-0.0002113717689142941,0.31241534055675035,0.00010608871185495677,0.0,1.731078464486939e-05,-0.00021584792677101718,1.2834626788146382e-05
2023-12-28,0.00011934913364615888,8.774425645031378e-05,1.4921019799877183e-05,1.6683857395967917e-05,0.36307814846367803,-2.949029909160572e-17,0.25000000999999983,0.00024851627651083344,-0.00012916714286467462,0.00010266527625019096
2023-12-29,-0.000199455666089822,0.0,1.4931387164238738e-05,-0.00021438705325406074,0.3634497681389513,0.00011934714247542437,0.0,-0.0006034913280312316,0.0004040356619414097,1.4931387164238738e-05
2024-01-02,0.0008233736512345041,0.0,5.960549366081653e-05,0.0007637681575736876,0.36251996073510645,-8.012570152744064e-05,0.0,-0.00011324333133488244,0.0009366169825693866,5.960549366081653e-05
2024-01-03,-0.0007305274730908049,8.775959756448349e-05,1.3646446686700201e-05,-0.0008319335173419887,0.3320635360430385,2.5153490401663703e-16,0.2500000099999996,-0.0021114453099251073,0.0013809178368343012,0.00010140604425118369
2024-01-04,-0.0002014987539558533,0.0,1.3544214476511117e-05,-0.00021504296843236442,0.32884474986569434,-0.0007311357294095813,0.0,-0.0002167247926339709,1.5226038678117698e-05,1.3544214476511117e-05
2024-01-05,-0.0002470691732563711,0.0,1.3545875966655189e-05,-0.0002606150492230263,0.32868348010561876,-0.0009328350829907349,0.0,0.00012055000082826605,-0.0003676191740846373,1.3545875966655189e-05
2024-01-08,0.00045188607189547707,8.775108402085887e-05,4.443632484103209e-05,0.00031969866303358614,0.3604279681550381,3.8163916471489756e-17,0.25000000999999955,0.0025249181246110412,-0.0020730320527155652,0.00013218740886189096
2024-01-09,-9.625306124056961e-06,0.0,1.4977706123834538e-05,-2.4603012247891498e-05,0.3649092573306675,0.0004517416506937405,0.0,-0.0006144711901970237,0.0006048458840729665,1.4977706123834538e-05
2024-01-10,0.0006612579941389172,0.0,1.492836004612483e-05,0.0006463296340927923,0.363698888344602,0.00044212722223115584,0.0,0.0006307079373035435,3.055005683537357e-05,1.492836004612483e-05
2024-01-11,0.00045370619862691316,8.774211593731555e-05,1.3310837164418435e-05,0.00035265324552517915,0.3238970376675154,1.1796119636642288e-16,0.2500000099999991,0.00034939792341860985,0.00010430827520830331,0.00010105295310173398
2024-01-12,0.00025925896943293654,0.0,1.329757444873764e-05,0.0002459613949841989,0.3240278578400178,0.00045354625406853616,0.0,-3.978495084194927e-05,0.00029904392027488584,1.329757444873764e-05
2024-01-16,-6.832213541117083e-05,0.0,5.307892661870972e-05,-0.00012140106202988055,0.3236094335411972,0.0007126299440463162,0.0,-0.0005365997965743959,0.00046827766116322493,5.307892661870972e-05
2024-01-17,1.3610160062941634e-05,8.774938889337783e-05,1.306416157295667e-05,-8.720339040339287e-05,0.31789459827527916,1.5005358067199381e-16,0.2500000099999994,-0.0010742162525734296,0.0010878264126363718,0.0001008135504663345
2024-01-18,-0.00039949771085904986,0.0,1.2975882723843965e-05,-0.00041247359358289384,0.31576009096055513,1.3611347018703882e-05,0.0,0.0009893930778067965,-0.0013888907886658458,1.2975882723843965e-05
2024-01-19,-0.00015173926340032983,0.0,1.309543965418528e-05,-0.00016483470305451512,0.31826965265438656,-0.00038604559745521964,0.0,0.0014643060795946957,-0.0016160453429950245,1.309543965418528e-05
2024-01-22,-0.0007345446054391134,8.774718525708024e-05,3.991653021464097e-05,-0.0008622083209108345,0.3237674117409768,-1.214306433183765e-17,0.25000000999999994,3.7197889025712425e-05,-0.0007717424944648259,0.0001276637154717212
2024-01-23,0.0006649290194954903,0.0,1.3380477720731579e-05,0.0006515485417747587,0.3248564460553578,-0.0007351784824440408,0.0,0.0005016333286952642,0.00016329569080022617,1.3380477720731579e-05
2024-01-24,0.0006036491902785886,0.0,1.3358352541984918e-05,0.0005902908377366037,0.3249830414664837,-7.02037218159729e-05,0.0,0.00023459442391671157,0.00036905476636187707,1.3358352541984918e-05
2024-01-25,-0.0006067376044912069,8.77441427345088e-05,1.3875726296788974e-05,-0.0007083574735225047,0.3376426732218651,6.245004513516506e-17,0.2500000099999995,0.0009474203613037425,-0.00155415796579495,0.00010161986903129777
2024-01-26,0.0002548444521087647,0.0,1.4013391798486086e-05,0.00024083106031027863,0.34038536606689496,-0.0006071676962664738,0.0,-0.00034751840444905135,0.0006023628565578163,1.4013391798486086e-05
2024-01-29,0.00014238231187230292,0.0,4.1881561187025744e-05,0.00010050075068527718,0.33935375788055744,-0.00035223841420693736,0.0,0.0013452164780303256,-0.0012028341661580232,4.1881561187025744e-05
2024-01-30,-0.00013919683284226386,8.772504219030049e-05,1.3077154026243486e-05,-0.00023999902905880784,0.3182107479719245,-3.7383290907300193e-16,0.2500000099999995,4.533388249450182e-05,-0.00018453071533676576,0.00010080219621654398
2024-01-31,0.00025054015439391594,0.0,1.309546383295834e-05,0.0002374446905609576,0.3185170563540194,-0.00013923024796696614,0.0,-0.0019021469649663392,0.0021526871193602555,1.309546383295834e-05
2024-02-01,1.7626761812829966e-05,0.0,1.2915463936727811e-05,4.711297876102154e-06,0.31438757260979827,0.00011128348275482591,0.0,0.0018628339803276521,-0.0018452072185148214,1.2915463936727811e-05
2024-02-02,-0.0009687682004426148,8.773428641889286e-05,1.3427931378239824e-05,-0.0010699304182397475,0.32674633020383576,1.3010426069826053e-17,0.2500000099999997,-6.691313976324833e-05,-0.0009018550606793666,0.00010116221779713268
2024-02-05,-0.0003639161162883094,0.0,4.05495545570276e-05,-0.000404465670845337,0.327932136692918,-0.0009698058251947569,0.0,-0.0009748601126948677,0.0006109439964065581,4.05495545570276e-05
2024-02-06,0.0012874564624400535,0.0,1.3471752472029812e-05,0.0012739847099680237,0.3264783818815608,-0.0013342616044980196,0.0,0.0012199040910771796,6.755237136287396e-05,1.3471752472029812e-05
2024-02-07,-0.0001453727811595368,8.773190316068867e-05,1.1605103637016593e-05,-0.00024470978795724206,0.2823908551674038,2.7755575615628914e-17,0.2500000099999999,0.0007511233580195783,-0.000896496139179115,9.933700679770526e-05
2024-02-08,0.00018542964074615435,0.0,1.1681646864522906e-05,0.00017374799388163146,0.28410799867271463,-0.00014540836400942815,0.0,0.00045381840455545834,-0.0002683887638093038,1.1681646864522906e-05
2024-02-09,0.0004778726324560329,0.0,1.1701673072751537e-05,0.0004661709593832814,0.2847807257612822,4.001432432814388e-05,0.0,0.000671908911490338,-0.00019403627903430472,1.1701673072751537e-05
2024-02-12,0.0005188577889470555,8.774256732078901e-05,3.620477348088587e-05,0.00039491044814538067,0.29366094045607427,3.642919299551295e-17,0.2500000099999994,0.000686746038116506,-0.00016788824916945033,0.00012394734080167487
2024-02-13,-0.0004762006265124747,0.0,1.207728741415516e-05,-0.00048827791392662986,0.2943993133785803,0.0005186529674712781,0.0,-0.002537541697044024,0.002061341070531547,1.207728741415516e-05
2024-02-14,-0.00027692756763961354,0.0,1.1913679307166109e-05,-0.00028884124694677967,0.2899420028873342,4.247307962551919e-05,0.0,0.0011735562372693872,-0.0014504838049090015,1.1913679307166109e-05
2024-02-15,0.0008063542823023885,8.772801878535105e-05,1.3917471807446489e-05,0.000704708791709591,0.3386584806478643,-2.6020852139652106e-16,0.2500000099999996,0.0020544353037207307,-0.0012480810214183416,0.00010164549059279754
2024-02-16,-0.0007774536745234436,0.0,1.4010180711685936e-05,-0.0007914638552351295,0.34172018375520646,0.0008057864375153791,0.0,-0.0009430062060814985,0.00016555253155805453,1.4010180711685936e-05
2024-02-20,0.001511326491595817,0.0,5.603064084420425e-05,0.0014552958507516127,0.3408814203406878,2.835520511188655e-05,0.0,0.0001500806824789633,0.0013612458091168532,5.603064084420425e-05
2024-02-21,0.00019890543558596777,8.77181530206488e-05,1.1633648314022904e-05,9.955363425129607e-05,0.2830854423078907,1.734723475976807e-17,0.2500000099999994,0.0005860025594290411,-0.00038709712384307326,9.93518013346717e-05
2024-02-22,9.069898398159727e-05,0.0,1.1664303292198861e-05,7.90346806893984e-05,0.2840302657459704,0.00019888563579813223,0.0,0.0019565237755082097,-0.001865824791526612,1.1664303292198861e-05
2024-02-23,0.00010174882741004353,0.0,1.1816724823442899e-05,8.993210258660064e-05,0.28782986577147107,0.000289561734360521,0.0,0.00041410931575788595,-0.0003123604883478422,1.1816724823442899e-05
2024-02-26,-0.00012084558116065612,8.773179591241137e-05,3.6756777737413274e-05,-0.0002453341548104808,0.2981383083145748,4.430050076775771e-16,0.2500000099999999,-0.0005008306643949465,0.0003799850832342906,0.00012448857364982465
2024-02-27,0.0007148400757587744,0.0,1.222402656635367e-05,0.0007026160491924207,0.2973304378786219,-0.00012087523598406898,0.0,0.0011448263577408383,-0.0004299862819820643,1.222402656635367e-05
2024-02-28,-0.0005512951142861746,0.0,1.2250760323780472e-05,-0.0005635458746099551,0.2986953823488868,0.0005935478035619533,0.0,-0.0002675750039150242,-0.0002837201103711505,1.2250760323780472e-05
2024-02-29,0.0006490274980543188,8.772557230202868e-05,1.4178784127979706e-05,0.0005471231416243104,0.34501708044750634,1.1015494072452725e-16,0.25000000999999955,0.0013800832761124194,-0.0007310557780581007,0.00010190435643000838
2024-03-01,0.00015578659899893795,0.0,1.4231084748462157e-05,0.0001415555142504758,0.34693840147351257,0.0006486725942667685,0.0,0.0010683762098747844,-0.0009125896108758462,1.4231084748462157e-05
2024-03-04,-0.00015233869699817054,0.0,4.291220188241377e-05,-0.0001952508988805843,0.34886998282443793,0.0008043453337483594,0.0,0.0001930026931450542,-0.00034534139014322457,4.291220188241377e-05
2024-03-05,-0.00018285948149420036,8.77233228314533e-05,1.5039965677394746e-05,-0.00028562277000304843,0.36597249814993893,5.4643789493269423e-17,0.2500000099999993,-0.0013457391134607678,0.001162879631966566,0.00010276328850884804
2024-03-06,0.0001253348404028201,0.0,1.4948656206155305e-05,0.00011038618419666478,0.36356772262453135,-0.00018291172524778133,0.0,0.0012609688176726586,-0.001135633977269839,1.4948656206155305e-05
2024-03-07,-0.000283794102910878,0.0,1.5040335739837634e-05,-0.0002988344386507156,0.3659239324728619,-5.7570529853850526e-05,0.0,0.0013805882787868886,-0.0016643823816977663,1.5040335739837634e-05
2024-03-08,0.0016350378136780737,8.772130224351061e-05,1.4550783080517034e-05,0.001532765728354046,0.35406905495924756,-2.671474153004283e-16,0.2500000099999994,0.00026458149274865764,0.0013704563209294156,0.00010227208532402764
2024-03-11,0.0007260116713651378,0.0,4.3248139239242576e-05,0.0006827635321258952,0.35242299823748463,0.001632535519183683,0.0,0.0005248172869395714,0.0002011943844255663,4.3248139239242576e-05
2024-03-12,-0.0008491854162340031,0.0,1.4389685136083864e-05,-0.000863575101370087,0.3525059429373034,0.002356937959262742,0.0,0.0005767330700951744,-0.0014259184863291785,1.4389685136083864e-05
2024-03-13,0.00016914750998360022,8.77235296430735e-05,1.5691217929735096e-05,6.573276241079162e-05,0.3818196362902208,2.1163626406917047e-16,0.2500000099999993,-0.00022973122248084188,0.00039887873246444226,0.0001034147475728086
2024-03-14,-0.0006247323021173085,0.0,1.565740417195345e-05,-0.000640389706289262,0.3811659712430488,0.00016913639218152712,0.0,-0.0016280276099026455,0.0010032953077853371,1.565740417195345e-05
2024-03-15,0.0009449018377381403,0.0,1.5584921967517615e-05,0.0009293169157706227,0.3787772133537695,-0.0004558878558258671,0.0,-0.00011325255806314893,0.0010581543958012897,1.5584921967517615e-05
2024-03-18,0.0003632719881519988,8.771192215580029e-05,4.065033267669402e-05,0.0002349097333195045,0.32971936504429566,-2.949029909160572e-16,0.2500000099999998,0.0008125106190436318,-0.0004492386308916334,0.0001283622548324943
2024-03-19,-0.00014224564976841208,0.0,1.3583843638231814e-05,-0.0001558294934066439,0.33090338186904156,0.0003631866720674266,0.0,0.0009076454638517296,-0.0010498911136201416,1.3583843638231814e-05
2024-03-20,-0.00017177584735381365,0.0,1.3672266600907497e-05,-0.00018544811395472115,0.33291279607887503,0.00022097545679250832,0.0,0.0012133148451088532,-0.0013850906924626665,1.3672266600907497e-05
2024-03-21,-0.0010847693888786456,8.771442694386166e-05,1.4612216434167126e-05,-0.0011870960322566742,0.35556393323139995,-1.2836953722228372e-16,0.2500000099999993,0.0006949033101489453,-0.0017796726990275907,0.00010232664337802879
2024-03-22,-0.0004050209520562089,0.0,1.4776031470911975e-05,-0.00041979698352712086,0.3584640404807379,-0.0010860586447867977,0.0,-0.0012311106613778933,0.0008260897093216833,1.4776031470911975e-05
2024-03-25,-0.00042650365253801056,0.0,4.41429321295045e-05,-0.00047064658466751505,0.35655652146220507,-0.0014917058104425389,0.0,-0.0007541405271710227,0.0003276368746330125,4.41429321295045e-05
2024-03-26,-0.00016956933327508657,8.77106562876253e-05,1.3842398561618785e-05,-0.00027112238812433063,0.33683169833272375,-1.9081958235744878e-17,0.2500000099999999,-1.8789200837824357e-05,-0.00015078013243726224,0.00010155305484924409
2024-03-27,-4.473035850383229e-05,0.0,1.3858548812066232e-05,-5.858890731589852e-05,0.3370550724404927,-0.00016961531978566813,0.0,0.0021748487422492374,-0.00221957910075307,1.3858548812066232e-05
2024-03-28,0.00014225026676873586,0.0,1.404180266490712e-05,0.00012820846410382874,0.34146950660876885,-0.00021435823730440486,0.0,0.0007252100600982396,-0.000582959793329504,1.404180266490712e-05
